county_en,province_en,Livestock_int_hist,Livestock_vac_hist,Pop_setting,count,county_count,inf_rate,ses
Neka,Mazandaran,Yes,Null,Urban,6,142,0.042253521,5
Neka,Mazandaran,Yes,Yes,Rural,42,142,0.295774648,5
Neka,Mazandaran,Yes,Yes,Urban,1,142,0.007042254,5
Neyriz,Fars,No,No,Urban,1,103,0.009708738,4
Neyriz,Fars,No,Null,Rural,3,103,0.029126214,4
Neyriz,Fars,No,Null,Urban,9,103,0.087378641,4
Neyriz,Fars,Null,Null,Rural,1,103,0.009708738,4
Neyriz,Fars,Null,Null,Urban,4,103,0.038834951,4
Neyriz,Fars,Null,Yes,Rural,1,103,0.009708738,4
Neyriz,Fars,Yes,No,Rural,5,103,0.048543689,4
Neyriz,Fars,Yes,No,Urban,4,103,0.038834951,4
Neyriz,Fars,Yes,Null,Rural,30,103,0.291262136,4
Neyriz,Fars,Yes,Null,Urban,10,103,0.097087379,4
Neyriz,Fars,Yes,Yes,Rural,20,103,0.194174757,4
Neyriz,Fars,Yes,Yes,Urban,15,103,0.145631068,4
Nikshahr,Sistan and Baluchestan,No,No,Rural,1,47,0.021276596,1
Nikshahr,Sistan and Baluchestan,No,No,Urban,1,47,0.021276596,1
Nikshahr,Sistan and Baluchestan,Null,Null,Rural,1,47,0.021276596,1
Nikshahr,Sistan and Baluchestan,Unknow,No,Rural,1,47,0.021276596,1
Nikshahr,Sistan and Baluchestan,Yes,No,Rural,8,47,0.170212766,1
Nikshahr,Sistan and Baluchestan,Yes,Null,Rural,32,47,0.680851064,1
Nikshahr,Sistan and Baluchestan,Yes,Null,Urban,2,47,0.042553191,1
Nikshahr,Sistan and Baluchestan,Yes,Yes,Rural,1,47,0.021276596,1
Nimrouz,Sistan and Baluchestan,No,No,Rural,1,43,0.023255814,1
Nimrouz,Sistan and Baluchestan,No,Null,Rural,1,43,0.023255814,1
Nimrouz,Sistan and Baluchestan,Null,Null,Rural,1,43,0.023255814,1
Nimrouz,Sistan and Baluchestan,Yes,No,Rural,15,43,0.348837209,1
Nimrouz,Sistan and Baluchestan,Yes,Null,Rural,15,43,0.348837209,1
Nimrouz,Sistan and Baluchestan,Yes,Null,Urban,1,43,0.023255814,1
Nimrouz,Sistan and Baluchestan,Yes,Yes,Rural,8,43,0.186046512,1
Nimrouz,Sistan and Baluchestan,Yes,Yes,Urban,1,43,0.023255814,1
Nir,Ardabil,Yes,No,Rural,7,29,0.24137931,1
Nir,Ardabil,Yes,Null,Rural,1,29,0.034482759,1
Nir,Ardabil,Yes,Yes,Itinerant,3,29,0.103448276,1
Nir,Ardabil,Yes,Yes,Rural,16,29,0.551724138,1
Nir,Ardabil,Yes,Yes,Urban,2,29,0.068965517,1
Nishapur,Razavi Khorasan,No,No,Rural,10,870,0.011494253,2
Nishapur,Razavi Khorasan,No,No,Urban,5,870,0.005747126,2
Nishapur,Razavi Khorasan,No,Null,Itinerant,2,870,0.002298851,2
Nishapur,Razavi Khorasan,No,Null,Rural,31,870,0.035632184,2
Nishapur,Razavi Khorasan,No,Null,Urban,7,870,0.008045977,2
Nishapur,Razavi Khorasan,No,Yes,Itinerant,1,870,0.001149425,2
Nishapur,Razavi Khorasan,No,Yes,Rural,1,870,0.001149425,2
Nishapur,Razavi Khorasan,No,Yes,Urban,1,870,0.001149425,2
Nishapur,Razavi Khorasan,Null,No,Rural,1,870,0.001149425,2
Nishapur,Razavi Khorasan,Null,Null,Null,1,870,0.001149425,2
Nishapur,Razavi Khorasan,Null,Null,Rural,1,870,0.001149425,2
Nishapur,Razavi Khorasan,Unknow,No,Rural,1,870,0.001149425,2
Nishapur,Razavi Khorasan,Unknow,Null,Rural,5,870,0.005747126,2
Nishapur,Razavi Khorasan,Unknow,Null,Urban,1,870,0.001149425,2
Nishapur,Razavi Khorasan,Yes,No,Itinerant,1,870,0.001149425,2
Nishapur,Razavi Khorasan,Yes,No,Rural,185,870,0.212643678,2
Nishapur,Razavi Khorasan,Yes,No,Urban,30,870,0.034482759,2
Nishapur,Razavi Khorasan,Yes,Null,Itinerant,5,870,0.005747126,2
Nishapur,Razavi Khorasan,Yes,Null,Rural,372,870,0.427586207,2
Nishapur,Razavi Khorasan,Yes,Null,Urban,44,870,0.050574713,2
Nishapur,Razavi Khorasan,Yes,Yes,Itinerant,1,870,0.001149425,2
Nishapur,Razavi Khorasan,Yes,Yes,Rural,151,870,0.173563218,2
Nishapur,Razavi Khorasan,Yes,Yes,Urban,13,870,0.014942529,2
Normashir,Kerman,No,Null,Rural,1,4,0.25,1
Normashir,Kerman,Null,Null,Rural,1,4,0.25,1
Normashir,Kerman,Yes,Yes,Rural,2,4,0.5,1
Noshahr,Mazandaran,No,No,Rural,7,72,0.097222222,5
Noshahr,Mazandaran,No,No,Urban,3,72,0.041666667,5
Noshahr,Mazandaran,No,Null,Rural,13,72,0.180555556,5
Noshahr,Mazandaran,No,Null,Urban,1,72,0.013888889,5
Noshahr,Mazandaran,Null,Null,Rural,1,72,0.013888889,5
Noshahr,Mazandaran,Yes,No,Rural,4,72,0.055555556,5
Noshahr,Mazandaran,Yes,No,Urban,1,72,0.013888889,5
Noshahr,Mazandaran,Yes,Null,Rural,26,72,0.361111111,5
Noshahr,Mazandaran,Yes,Null,Urban,1,72,0.013888889,5
Noshahr,Mazandaran,Yes,Yes,Rural,15,72,0.208333333,5
Nur,Mazandaran,No,No,Rural,1,79,0.012658228,5
Nur,Mazandaran,No,No,Urban,3,79,0.037974684,5
Nur,Mazandaran,No,Null,Rural,28,79,0.35443038,5
Nur,Mazandaran,No,Null,Urban,21,79,0.265822785,5
Nur,Mazandaran,Null,Null,Urban,1,79,0.012658228,5
Nur,Mazandaran,Yes,No,Rural,4,79,0.050632911,5
Nur,Mazandaran,Yes,Null,Rural,15,79,0.189873418,5
Nur,Mazandaran,Yes,Yes,Rural,5,79,0.063291139,5
Nur,Mazandaran,Yes,Yes,Urban,1,79,0.012658228,5
Omidiyeh,Khuzestan,No,No,Urban,2,25,0.08,1
Omidiyeh,Khuzestan,No,Null,Urban,7,25,0.28,1
Omidiyeh,Khuzestan,Null,Null,Rural,1,25,0.04,1
Omidiyeh,Khuzestan,Null,Null,Urban,1,25,0.04,1
Omidiyeh,Khuzestan,Unknow,Null,Rural,2,25,0.08,1
Omidiyeh,Khuzestan,Unknow,Null,Urban,3,25,0.12,1
Omidiyeh,Khuzestan,Yes,No,Rural,1,25,0.04,1
Omidiyeh,Khuzestan,Yes,No,Urban,1,25,0.04,1
Omidiyeh,Khuzestan,Yes,Null,Rural,4,25,0.16,1
Omidiyeh,Khuzestan,Yes,Yes,Rural,3,25,0.12,1
Oshnaviyeh,West Azerbaijan,No,Null,Rural,1,63,0.015873016,2
Oshnaviyeh,West Azerbaijan,No,Yes,Rural,1,63,0.015873016,2
Oshnaviyeh,West Azerbaijan,No,Yes,Urban,1,63,0.015873016,2
Oshnaviyeh,West Azerbaijan,Yes,Yes,Rural,52,63,0.825396825,2
Oshnaviyeh,West Azerbaijan,Yes,Yes,Urban,8,63,0.126984127,2
Osku,East Azerbaijan,No,No,Rural,9,154,0.058441558,2
Osku,East Azerbaijan,No,No,Urban,4,154,0.025974026,2
Osku,East Azerbaijan,No,Null,Rural,10,154,0.064935065,2
Osku,East Azerbaijan,No,Null,Urban,4,154,0.025974026,2
Osku,East Azerbaijan,Null,Null,Rural,3,154,0.019480519,2
Osku,East Azerbaijan,Yes,No,Rural,39,154,0.253246753,2
Osku,East Azerbaijan,Yes,No,Urban,4,154,0.025974026,2
Osku,East Azerbaijan,Yes,Null,Itinerant,1,154,0.006493506,2
Osku,East Azerbaijan,Yes,Null,Rural,39,154,0.253246753,2
Osku,East Azerbaijan,Yes,Null,Urban,1,154,0.006493506,2
Osku,East Azerbaijan,Yes,Yes,Rural,39,154,0.253246753,2
Osku,East Azerbaijan,Yes,Yes,Urban,1,154,0.006493506,2
Pakdasht,Tehran,No,No,Rural,1,78,0.012820513,5
Pakdasht,Tehran,No,No,Urban,3,78,0.038461538,5
Pakdasht,Tehran,No,Null,Rural,6,78,0.076923077,5
Pakdasht,Tehran,No,Null,Urban,18,78,0.230769231,5
Pakdasht,Tehran,No,Yes,Rural,1,78,0.012820513,5
Pakdasht,Tehran,Null,Null,Rural,1,78,0.012820513,5
Pakdasht,Tehran,Null,Null,Urban,2,78,0.025641026,5
Pakdasht,Tehran,Unknow,Null,Urban,1,78,0.012820513,5
Pakdasht,Tehran,Yes,No,Rural,4,78,0.051282051,5
Pakdasht,Tehran,Yes,Null,Rural,13,78,0.166666667,5
Pakdasht,Tehran,Yes,Null,Urban,10,78,0.128205128,5
Pakdasht,Tehran,Yes,Yes,Rural,14,78,0.179487179,5
Pakdasht,Tehran,Yes,Yes,Urban,4,78,0.051282051,5
Pardis,Tehran,No,Null,Rural,1,5,0.2,5
Pardis,Tehran,No,Null,Urban,1,5,0.2,5
Pardis,Tehran,Yes,Null,Rural,3,5,0.6,5
Parsabad,Ardabil,No,No,Rural,3,503,0.005964215,1
Parsabad,Ardabil,No,No,Urban,2,503,0.003976143,1
Parsabad,Ardabil,No,Null,Rural,39,503,0.077534791,1
Parsabad,Ardabil,No,Null,Urban,64,503,0.127236581,1
Parsabad,Ardabil,Null,Null,Rural,1,503,0.001988072,1
Parsabad,Ardabil,Null,Null,Urban,1,503,0.001988072,1
Parsabad,Ardabil,Unknow,Null,Nomadic,1,503,0.001988072,1
Parsabad,Ardabil,Yes,No,Nomadic,1,503,0.001988072,1
Parsabad,Ardabil,Yes,No,Rural,5,503,0.009940358,1
Parsabad,Ardabil,Yes,No,Urban,1,503,0.001988072,1
Parsabad,Ardabil,Yes,Null,Itinerant,21,503,0.041749503,1
Parsabad,Ardabil,Yes,Null,Nomadic,28,503,0.055666004,1
Parsabad,Ardabil,Yes,Null,Rural,236,503,0.469184891,1
Parsabad,Ardabil,Yes,Null,Urban,33,503,0.065606362,1
Parsabad,Ardabil,Yes,Yes,Rural,66,503,0.131212724,1
Parsabad,Ardabil,Yes,Yes,Urban,1,503,0.001988072,1
Parsian,Hormozgan,Yes,Null,Rural,2,2,1,1
Pasargad,Fars,No,No,Rural,4,182,0.021978022,4
Pasargad,Fars,No,No,Urban,2,182,0.010989011,4
Pasargad,Fars,No,Null,Rural,13,182,0.071428571,4
Pasargad,Fars,No,Null,Urban,8,182,0.043956044,4
Pasargad,Fars,Null,Null,Rural,11,182,0.06043956,4
Pasargad,Fars,Null,Null,Urban,4,182,0.021978022,4
Pasargad,Fars,Yes,No,Rural,24,182,0.131868132,4
Pasargad,Fars,Yes,No,Urban,4,182,0.021978022,4
Pasargad,Fars,Yes,Null,Rural,66,182,0.362637363,4
Pasargad,Fars,Yes,Null,Urban,12,182,0.065934066,4
Pasargad,Fars,Yes,Yes,Rural,25,182,0.137362637,4
Pasargad,Fars,Yes,Yes,Urban,9,182,0.049450549,4
Paveh,Kermanshah,No,Null,Rural,6,51,0.117647059,1
Paveh,Kermanshah,No,Null,Urban,7,51,0.137254902,1
Paveh,Kermanshah,Null,Null,Rural,1,51,0.019607843,1
Paveh,Kermanshah,Unknow,Null,Urban,1,51,0.019607843,1
Paveh,Kermanshah,Yes,No,Rural,3,51,0.058823529,1
Paveh,Kermanshah,Yes,No,Urban,3,51,0.058823529,1
Paveh,Kermanshah,Yes,Null,Rural,5,51,0.098039216,1
Paveh,Kermanshah,Yes,Null,Urban,10,51,0.196078431,1
Paveh,Kermanshah,Yes,Yes,Rural,12,51,0.235294118,1
Paveh,Kermanshah,Yes,Yes,Urban,3,51,0.058823529,1
Piranshahr,West Azerbaijan,No,No,Urban,2,175,0.011428571,2
Piranshahr,West Azerbaijan,No,Null,Urban,2,175,0.011428571,2
Piranshahr,West Azerbaijan,No,Yes,Rural,3,175,0.017142857,2
Piranshahr,West Azerbaijan,No,Yes,Urban,35,175,0.2,2
Piranshahr,West Azerbaijan,Null,Null,Rural,1,175,0.005714286,2
Piranshahr,West Azerbaijan,Yes,No,Itinerant,1,175,0.005714286,2
Piranshahr,West Azerbaijan,Yes,No,Rural,8,175,0.045714286,2
Piranshahr,West Azerbaijan,Yes,Null,Rural,3,175,0.017142857,2
Piranshahr,West Azerbaijan,Yes,Yes,Rural,118,175,0.674285714,2
Piranshahr,West Azerbaijan,Yes,Yes,Urban,2,175,0.011428571,2
Pishva,Tehran,No,No,Rural,1,103,0.009708738,5
Pishva,Tehran,No,No,Urban,3,103,0.029126214,5
Pishva,Tehran,No,Null,Rural,7,103,0.067961165,5
Pishva,Tehran,No,Null,Urban,13,103,0.126213592,5
Pishva,Tehran,No,Yes,Rural,1,103,0.009708738,5
Pishva,Tehran,No,Yes,Urban,2,103,0.019417476,5
Pishva,Tehran,Null,Null,Rural,9,103,0.087378641,5
